path,kind,sha256,size_bytes,generator_script,link_method,evidence_level,evidence_provenance,split,claim_boundary,overleaf_ready,overleaf_blockers,committed
results/defense_attempt_inventory/h15_e0_hard_window_inventory/class_source_hard_negative_summary.csv,csv,2216c38e4dcb11d06492818f320d209a9838e3458a3e9eff83d6007cbd91f9df,1162,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/cross_model_hard_window_overlap.csv,csv,9898bf25289dc2358b9f5d2b8f8810ddad79a9ac0522ff240f0e6e92bdb04a7c,43210,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/h15_e0_key_numbers.json,json,0d3fb71d646314ed1618befb33b44cfe9d42f752f49c99754a1d41bcf53d386e,9392,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/hard_fall_overlap_heatmap.png,figure,7e812fa121d9ee180f2d4a5c46d9abf06781ba86bf01b84a445eba93f865bf2d,144534,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/hard_fall_windows_by_model.csv,csv,e87003c6243153c1b77153f3cfead8c6e28be1854953775d9d421f6dd0b29409,49799,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/hard_negative_class_source_bar.png,figure,0b5b51d19c737da43cfb46beeeb2949df679e8fc432d4777e3b4f51e9484c0b3,46293,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/hard_nonfall_overlap_heatmap.png,figure,3357c8ab246735707ab12163263aad5bf83923c041a0b42dfce5754a14e04dca,116988,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/hard_nonfall_windows_by_model.csv,csv,74474b1df0221d5d264c908c2a6f2dd7e618c64aa0ff4ede51f0355e877581f8,81812,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/per_model_fall_rescue_fraction.csv,csv,fcd17f6d8470a02a4350de728417e78600c425ad94cc763bd16fda229e3c93d2,281,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/per_model_operating_points.csv,csv,193d0041f958ed63cd14815c0253e77c77444145df11f9218e9664d3b2c87621,6069,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/union_oracle_vs_best_single.png,figure,938ff2a517805f022fcf28ee85a018dfe60877ccdf04aa87181c9d7e16573134,82591,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/val_recall_vs_far_by_model.png,figure,5df49941f385f850523c67a7d2aedaf3e7e8ccc2812bd3712912a50df5a29174,152384,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/h15_e0_hard_window_inventory/validation_union_oracle_summary.csv,csv,b336bdf2a9e9b26c3f69ed93fc288b579c8a106307cfeb71f191bc32dce6ce37,2924,scripts/analysis/h15_e0_hard_window_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/missing_metrics_todo.md,report,7602b5687d34e9b4d21c19f515e67f239f413504d1af88959834a6f1bf5cc1f2,1369,scripts/analysis/build_defense_attempt_inventory.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,no
results/defense_attempt_inventory/pgd_epsilon_frontier/AUTHORIZATION_REQUIRED_BEFORE_TEST.md,report,4ccf35b910258143cac9c03c58d3056811dd2374117b35cb4ca47fbeca66bd6e,2250,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/FROZEN_H15_TEST_PROTOCOL_EPS0015_AFAC.md,protocol,7a2d6bac01e9701aabe1235de46cbba6d15d7eca0f734de2c9701f1508447a4f,5686,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/UNDEFENDED_VS_AFAC_EPS0015_COMPARISON.md,report,8c4955e9342a01d2e7593d42464f1c720dbfee09fc0c709be6536429f16eefaa,6184,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/auroc_vs_epsilon.png,figure,998224cd34ee9dd01ffebd04ab7936e37e38751a6987412f02b679db9277c2d5,219752,scripts/analysis/pgd_epsilon_frontier_plan.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/epsilon_frontier_by_model.csv,csv,ab66688e044e143872394e538fb0e977663d267b50b3fafacd4e6214a920a6ba,8288,scripts/analysis/pgd_epsilon_frontier_plan.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/epsilon_target_boundary.csv,csv,c24deba5cb3800c71887cb0a591fb82525f3d034ddf9e9b873cca1ea6098b3de,3915,scripts/analysis/pgd_epsilon_frontier_plan.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/frontier_key_numbers.json,json,0b6a43e9b5f2d74ec3e81d57316e36a72dfd446f2279925423ee04ab4f4a8352,1341,scripts/analysis/pgd_epsilon_frontier_plan.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/frozen_h15_test_protocol_eps0015_afac.json,protocol,dce11c9d002a7c10e6300d9a2d0bdf6509bcf75c91d099a368c7ac21f5fce485,3332,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/frozen_test_read/AFAC_maxscore_eps0015_TESTREAD_clean_probabilities_test_epsilon_0_015.csv,predictions,8356a693ca1b6bd9a611834e8bb2cb58df1349a60a584073a436ed7ed2c75fb3,93969,unknown,none,frozen-test,frozen-protocol-allowlist,test,thesis-safe,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/frozen_test_read/AFAC_maxscore_eps0015_TESTREAD_fgsm_probabilities_test_epsilon_0_015.csv,predictions,b460896830ef7dcb07ff2e7436ebdca0b62817ce482aaea848c9d62f0b324d09,93461,unknown,none,frozen-test,frozen-protocol-allowlist,test,thesis-safe,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/frozen_test_read/AFAC_maxscore_eps0015_TESTREAD_pgd_probabilities_test_epsilon_0_015.csv,predictions,4288514f5e3983258793133813b9e796990c06fbc56934ec979c2e7003dace45,92950,scripts/automation/test_scan_artifacts.py,literal,frozen-test,frozen-protocol-allowlist,test,thesis-safe,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/frozen_test_read/FROZEN_H15_TEST_RESULT.md,report,ad9f234816dba40b091f87ecd30440b5517b6c0453e8efbbb347bdafb4f28724,3815,scripts/automation/test_scan_artifacts.py,literal,frozen-test,frozen-protocol-allowlist,test,thesis-safe,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/frozen_test_read/frozen_h15_test_confusion.csv,csv,1eb340ee0ca7143ced8a400ed1e06219b17f0504f6f75259007ab0ee284c0024,182,unknown,none,frozen-test,frozen-protocol-allowlist,test,thesis-safe,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/h15_frozen_test_gate_numbers_eps0015.csv,csv,bdffd0ecca5fa95f4b4e30231d6fef4d47a245a30e1dd407f1d5128e28f0bf0a,620,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/missing_epsilon_artifacts.csv,csv,873acb3fb5c230d46e8ed763d6b44dab0c4424042a46448629d221f50178b193,2007,scripts/analysis/pgd_epsilon_frontier_plan.py,literal,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/recall_vs_epsilon_far10.png,figure,40b67fbd328085aa751d4b2fcc720910b91cf9d63840d9ee67f9e50df71f2010,257889,unknown,none,diagnostic-internal,default,none,unmapped,no,generator-unknown;evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/recall_vs_epsilon_far15.png,figure,c9c004b002f464841abdc0eafeeb5b3b55140873f23110693886b71335f31785,242399,unknown,none,diagnostic-internal,default,none,unmapped,no,generator-unknown;evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/recall_vs_epsilon_far20.png,figure,a1178610caec6613f633178cf391681d2d6fd529c4751ebdd3118202f291f64c,212480,unknown,none,diagnostic-internal,default,none,unmapped,no,generator-unknown;evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/target_boundary_plot.png,figure,6f429f982b0254ff9dbd21242aa9b3556cc26d14453bbc25d97f2fcaa7adcc40,90595,scripts/analysis/pgd_epsilon_frontier_plan.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/undefended_vs_afac_eps0015_comparison.csv,csv,2dc56f7d9a77d64274371a4a28573c1d14c53e2a3b6df1dfbbcc3454e5be891c,1256,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/AFAC_maxscore_eps0015_clean_probabilities_val_epsilon_0_015.csv,predictions,280ad801cfa0e56418d446a6234ce90e90b3616e9d9d8019252ea08c29e7ac54,93239,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/AFAC_maxscore_eps0015_fgsm_probabilities_val_epsilon_0_015.csv,predictions,8e2f7e88653d3cf0c4767d6bd2291f5ca89a1c3318ad06f0d260b59e858b90f5,92689,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/AFAC_maxscore_eps0015_pgd_probabilities_val_epsilon_0_015.csv,predictions,13a6012bbb77c93ff9f20d3202a939da073dd47c0bec91d309d28a25b66d3721,92174,scripts/automation/test_scan_artifacts.py,literal,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/D14B_seed44_eps0015_clean_probabilities_val_epsilon_0_015.csv,predictions,58d7dde51020cdeea0720795ff69426284957ab16beb61a3d05b5b2f8cf3e824,93129,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/D14B_seed44_eps0015_fgsm_probabilities_val_epsilon_0_015.csv,predictions,62b07acb1b4aa4a365d6f6d8bc10c4531247add6113967ebe91f82829c14af99,92518,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/D14B_seed44_eps0015_pgd_probabilities_val_epsilon_0_015.csv,predictions,bbf75df3df4a504d6113902702edf629273396ea40e809cf63c58b7abad4fa83,92013,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/GR1_macroF1_eps0015_clean_probabilities_val_epsilon_0_015.csv,predictions,8d04a056b1498dcdec5f9c1d5cf55c9e49ae8cc2f8ed97e7d59d65319efffc45,93276,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/GR1_macroF1_eps0015_fgsm_probabilities_val_epsilon_0_015.csv,predictions,1bd0ae7d9d07ca18be8a86643f5a83d8ec6e5aaf02677ba7d8a4fbe4a548710e,92710,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/GR1_macroF1_eps0015_pgd_probabilities_val_epsilon_0_015.csv,predictions,cfebd6f801637ca8d0d013cebdc445c96e0973915e33e3dbd5b64f5a4cb2c540,92183,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/SA1_lowFA_eps0015_clean_probabilities_val_epsilon_0_015.csv,predictions,0f2b455694bac5eace0ea3dd4086ca5794f2ad20abf6284e5434ac47e703d98c,93217,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/SA1_lowFA_eps0015_fgsm_probabilities_val_epsilon_0_015.csv,predictions,1ca0661ba9b573ad73d962b69a6fe22ed77d18320a1dfaf24ca01a7f284c0909,92605,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/SA1_lowFA_eps0015_pgd_probabilities_val_epsilon_0_015.csv,predictions,2cd6b5ae3ab935bad7bb7facb3f4fe297e75c3d91ebd320ba1e0f0ee555429f0,92156,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/ST1b6_lowFA_eps0015_clean_probabilities_val_epsilon_0_015.csv,predictions,8e1229a2be338d9057dd84e55bbd94005b5c1483d7cc768addc7713935fd1cc7,93144,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/ST1b6_lowFA_eps0015_fgsm_probabilities_val_epsilon_0_015.csv,predictions,3468217f7a586684580a581bb84b6afad7801db3c4a9da70ce30c023fc22aa54,92501,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015/ST1b6_lowFA_eps0015_pgd_probabilities_val_epsilon_0_015.csv,predictions,9bada3d24549692af932ee720124a1934a26a573a627069c2c78d29f31a6fb8f,91998,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0015_frontier_results.csv,csv,0ad51def61a6e42c3b2ed8bffb3c8ec2db0b71b365d3d8e15845cd5e76716794,983,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/AFAC_maxscore_eps00225_clean_probabilities_val_epsilon_0_0225.csv,predictions,280ad801cfa0e56418d446a6234ce90e90b3616e9d9d8019252ea08c29e7ac54,93239,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/AFAC_maxscore_eps00225_fgsm_probabilities_val_epsilon_0_0225.csv,predictions,e637c0d2ef58056a48626c61b557bc963b428e6c10619de5576c12dd72dbb1a0,92670,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/AFAC_maxscore_eps00225_pgd_probabilities_val_epsilon_0_0225.csv,predictions,c82119d88c08f19d6b10e9423869766f9a9949957ca80f0e9259751f046cd7c4,92125,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/D14B_seed44_eps00225_clean_probabilities_val_epsilon_0_0225.csv,predictions,58d7dde51020cdeea0720795ff69426284957ab16beb61a3d05b5b2f8cf3e824,93129,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/D14B_seed44_eps00225_fgsm_probabilities_val_epsilon_0_0225.csv,predictions,fa386f38aa8e65f995cff1d4fad1a9329f7a85a08257a91bf2f3b02968882f6d,92459,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/D14B_seed44_eps00225_pgd_probabilities_val_epsilon_0_0225.csv,predictions,4dd98a82f08ee315c1e30fecee99c029af02daf1cac0ec4cbecfaa6611c0d2d7,91958,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/GR1_macroF1_eps00225_clean_probabilities_val_epsilon_0_0225.csv,predictions,8d04a056b1498dcdec5f9c1d5cf55c9e49ae8cc2f8ed97e7d59d65319efffc45,93276,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/GR1_macroF1_eps00225_fgsm_probabilities_val_epsilon_0_0225.csv,predictions,3dcb36739cebcb0db15d604def79316ea3f9055a6e4579bfacce1f89c4e03461,92637,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/GR1_macroF1_eps00225_pgd_probabilities_val_epsilon_0_0225.csv,predictions,5ffb29073316bb83d3dc3f453a9e36f78c200116b548ea3fb303d48b5ba49674,92115,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/SA1_lowFA_eps00225_clean_probabilities_val_epsilon_0_0225.csv,predictions,0f2b455694bac5eace0ea3dd4086ca5794f2ad20abf6284e5434ac47e703d98c,93217,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/SA1_lowFA_eps00225_fgsm_probabilities_val_epsilon_0_0225.csv,predictions,5c03f3d676760c0e1062e89628b42fb9143716afcee9b235ce2968d0267c363f,92609,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/SA1_lowFA_eps00225_pgd_probabilities_val_epsilon_0_0225.csv,predictions,9134eaf8c897440a3ca4b51eca06e6463a151f71b12092a2a0d5ee877f157130,92204,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/ST1b6_lowFA_eps00225_clean_probabilities_val_epsilon_0_0225.csv,predictions,8e1229a2be338d9057dd84e55bbd94005b5c1483d7cc768addc7713935fd1cc7,93144,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/ST1b6_lowFA_eps00225_fgsm_probabilities_val_epsilon_0_0225.csv,predictions,12ba7f33d65016d701a7f77fd3ff6ab4ec0ffbe7c7b5727a04a8dc63f2cf3e83,92447,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225/ST1b6_lowFA_eps00225_pgd_probabilities_val_epsilon_0_0225.csv,predictions,996ab8acbb1969cc70be22b9f991810068d1264b3cfaea1e79a087e62c32784d,91942,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps00225_frontier_results.csv,csv,e8e2a767e86cbbda21ff751dafe304f314794e99ffd17820a1599ccca08ecba1,998,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375/AFAC_maxscore_eps0024375_clean_probabilities_val_epsilon_0_024375.csv,predictions,280ad801cfa0e56418d446a6234ce90e90b3616e9d9d8019252ea08c29e7ac54,93239,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375/AFAC_maxscore_eps0024375_fgsm_probabilities_val_epsilon_0_024375.csv,predictions,a2636be3d36bd9158a5efcc29a00e828606de359cab371d4e7ead04db16134f5,92663,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375/AFAC_maxscore_eps0024375_pgd_probabilities_val_epsilon_0_024375.csv,predictions,6e99329e17d9dc6bef0f587a31b11fee2bedf443bff701e1ea3aaf4c47142c95,92136,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375/SA1_lowFA_eps0024375_clean_probabilities_val_epsilon_0_024375.csv,predictions,0f2b455694bac5eace0ea3dd4086ca5794f2ad20abf6284e5434ac47e703d98c,93217,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375/SA1_lowFA_eps0024375_fgsm_probabilities_val_epsilon_0_024375.csv,predictions,0b432c64b4aee1993519a26777b078f60f44f2a45729119c4386e8df10213359,92605,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375/SA1_lowFA_eps0024375_pgd_probabilities_val_epsilon_0_024375.csv,predictions,673770f26089e2b41dbbf166b923419aadef763c421718eb91dce93ac41bb574,92245,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375/ST1b6_lowFA_eps0024375_clean_probabilities_val_epsilon_0_024375.csv,predictions,8e1229a2be338d9057dd84e55bbd94005b5c1483d7cc768addc7713935fd1cc7,93144,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375/ST1b6_lowFA_eps0024375_fgsm_probabilities_val_epsilon_0_024375.csv,predictions,d8758930e29f4f08933500f9d16148f0f6c8bee8a00f66ab2237f79b5e332c14,92430,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375/ST1b6_lowFA_eps0024375_pgd_probabilities_val_epsilon_0_024375.csv,predictions,766a3a20d200575057e71e9aee7687dcf5f751f7aa97e3c25f7cd5baceb41392,91948,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps0024375_frontier_results.csv,csv,a50605a84ec6f8bb0c67ca759d8aa7e0e3ea29774085b3ba02c5e5e4f93a8b09,711,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/AFAC_maxscore_eps002625_clean_probabilities_val_epsilon_0_02625.csv,predictions,280ad801cfa0e56418d446a6234ce90e90b3616e9d9d8019252ea08c29e7ac54,93239,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/AFAC_maxscore_eps002625_fgsm_probabilities_val_epsilon_0_02625.csv,predictions,219f3116aa0e261d6da44ef40f55e98fdd52bd5525c602bc5d4e4f37c4704567,92648,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/AFAC_maxscore_eps002625_pgd_probabilities_val_epsilon_0_02625.csv,predictions,38e5553b1514449c0a129c8ab473547f607c7c10ee1beaae34c5ed3bb64c3c18,92122,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/D14B_seed44_eps002625_clean_probabilities_val_epsilon_0_02625.csv,predictions,58d7dde51020cdeea0720795ff69426284957ab16beb61a3d05b5b2f8cf3e824,93129,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/D14B_seed44_eps002625_fgsm_probabilities_val_epsilon_0_02625.csv,predictions,27852004483b095939aca4c5cb398dc71303d7e36804e2d24c075c9b408775d7,92451,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/D14B_seed44_eps002625_pgd_probabilities_val_epsilon_0_02625.csv,predictions,1e39f4bcd74ea8bb9e161ebb774e4e344179ec02434b1fc394aafbebbb389380,91928,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/GR1_macroF1_eps002625_clean_probabilities_val_epsilon_0_02625.csv,predictions,8d04a056b1498dcdec5f9c1d5cf55c9e49ae8cc2f8ed97e7d59d65319efffc45,93276,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/GR1_macroF1_eps002625_fgsm_probabilities_val_epsilon_0_02625.csv,predictions,85c5de11b28c6626907f3efeb69361bc323ff73f9a7e84a01bbca7965aa537ee,92620,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/GR1_macroF1_eps002625_pgd_probabilities_val_epsilon_0_02625.csv,predictions,f5a5ea3511a1e00e88881c688145f6c7b52416f0e808de2a475c24b0ff0a1fe7,92154,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
results/defense_attempt_inventory/pgd_epsilon_frontier/val_sweep/eps002625/SA1_lowFA_eps002625_clean_probabilities_val_epsilon_0_02625.csv,predictions,0f2b455694bac5eace0ea3dd4086ca5794f2ad20abf6284e5434ac47e703d98c,93217,unknown,none,validation-only,path:val,val,unmapped,no,not-a-figure-or-table-float,yes
