epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
91,0.237751,0.919607,0.319231,0.881048,0.872232
92,0.307895,0.892641,0.278477,0.891129,0.881372
93,0.234383,0.916583,0.246733,0.909274,0.900877
94,0.223122,0.920111,0.351693,0.870968,0.860586
95,0.220676,0.927419,0.237450,0.917339,0.906859
96,0.231355,0.920615,0.264805,0.909274,0.891320
97,0.251048,0.911290,0.339270,0.870968,0.866288
98,0.208799,0.928175,0.256188,0.911290,0.893265
99,0.227867,0.922127,0.274944,0.881048,0.862888
100,0.189968,0.936744,0.336853,0.881048,0.881568
101,0.241471,0.914567,0.227772,0.919355,0.902631
102,0.372134,0.869204,0.461344,0.848790,0.806156
103,0.218531,0.923891,0.248238,0.919355,0.907132
104,0.201351,0.926159,0.329632,0.889113,0.881608
105,0.192098,0.928427,0.290976,0.909274,0.898935
106,0.221193,0.920363,0.394432,0.844758,0.844088
107,0.185204,0.941280,0.223170,0.917339,0.908050
108,0.153361,0.947329,0.254127,0.911290,0.907285
109,0.266253,0.907762,0.424830,0.840726,0.832539
110,0.242764,0.914062,0.258442,0.919355,0.912636
111,0.185337,0.936744,0.253417,0.905242,0.902849
112,0.153449,0.949597,0.217821,0.913306,0.907607
113,0.187526,0.936996,0.257658,0.915323,0.900864
114,0.179781,0.940020,0.249538,0.917339,0.913338
115,0.208146,0.924395,0.223341,0.927419,0.921175
116,0.197681,0.934476,0.206474,0.923387,0.917405
117,0.167587,0.939264,0.204365,0.921371,0.918179
118,0.292257,0.905242,0.433939,0.848790,0.828643
119,0.218995,0.922883,0.230263,0.917339,0.913981
120,0.251181,0.919103,0.241848,0.909274,0.895143
121,0.144029,0.951865,0.167615,0.935484,0.926604
122,0.123746,0.961190,0.209895,0.925403,0.915923
123,0.118393,0.964214,0.179698,0.937500,0.931894
124,0.258574,0.913558,0.298420,0.875000,0.868725
125,0.181488,0.940524,0.826669,0.743952,0.698008
126,0.258341,0.917843,0.291098,0.891129,0.875759
127,0.166576,0.947581,0.265669,0.907258,0.879109
128,0.187318,0.930696,0.183430,0.937500,0.928924
129,0.120200,0.962450,0.235153,0.913306,0.898806
130,0.130152,0.956401,0.173639,0.951613,0.940995
131,0.174385,0.943296,0.427271,0.844758,0.837033
132,0.148674,0.952873,0.162406,0.935484,0.926755
133,0.187015,0.939012,0.251238,0.907258,0.904272
134,0.379069,0.876008,0.187013,0.927419,0.923872
135,0.130458,0.958669,0.249275,0.913306,0.916791
136,0.134243,0.955897,0.184723,0.933468,0.921844
137,0.114641,0.963458,0.166773,0.947581,0.936467
138,0.106202,0.966986,0.180677,0.935484,0.921414
139,0.219324,0.925907,0.361934,0.893145,0.867916
140,0.262571,0.910030,0.319206,0.889113,0.881878
141,0.259057,0.914567,0.190646,0.921371,0.908913
142,0.121452,0.962198,0.150581,0.949597,0.943879
143,0.097632,0.968750,0.151138,0.949597,0.942681
144,0.092718,0.973286,0.211114,0.931452,0.921281
145,0.136710,0.953125,0.192307,0.931452,0.920234
146,0.111957,0.963206,0.251131,0.923387,0.905525
147,0.185706,0.940524,0.264752,0.913306,0.895855
148,0.262386,0.906250,0.259104,0.903226,0.891079
149,0.132767,0.958417,0.161258,0.941532,0.932480
150,0.123491,0.960685,0.144124,0.949597,0.947353
151,0.131616,0.957913,0.689540,0.790323,0.788565
152,0.408314,0.867692,0.230096,0.903226,0.891999
153,0.097065,0.974042,0.172402,0.933468,0.927481
154,0.075276,0.977571,0.149268,0.949597,0.943426
155,0.069672,0.977571,0.184209,0.933468,0.925405
156,0.064233,0.982611,0.302854,0.913306,0.915947
157,0.141285,0.955645,0.231953,0.927419,0.914805
158,0.087699,0.973538,0.189303,0.923387,0.920335
159,0.067301,0.979839,0.152062,0.943548,0.938043
160,0.360515,0.889617,0.235468,0.909274,0.898746
161,0.135114,0.957913,0.161651,0.943548,0.933417
162,0.099356,0.967994,0.153436,0.941532,0.932142
163,0.166780,0.948589,0.230520,0.927419,0.915374
164,0.090605,0.968246,0.178301,0.931452,0.921061
165,0.093998,0.972026,0.159623,0.935484,0.931741
166,0.078736,0.975806,0.159043,0.937500,0.932642
167,0.095128,0.971018,0.515336,0.850806,0.837495
168,0.156594,0.949093,0.329425,0.881048,0.891928
169,0.119322,0.958669,0.202044,0.923387,0.914246
170,0.111210,0.959929,0.221270,0.917339,0.911406
