epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
68,0.455711,0.840222,0.434284,0.856855,0.848222
69,0.325541,0.887349,0.328130,0.885081,0.882592
70,0.325894,0.889617,0.458862,0.846774,0.846695
71,0.292782,0.895665,0.295520,0.889113,0.882239
72,0.313384,0.889869,0.389344,0.864919,0.853371
73,0.301749,0.892389,0.404948,0.846774,0.828307
74,0.316154,0.883065,0.380541,0.858871,0.849080
75,0.299827,0.896169,0.374617,0.875000,0.870803
76,0.304505,0.892137,0.410531,0.842742,0.838103
77,0.323606,0.880040,0.323924,0.885081,0.875939
78,0.256921,0.912802,0.348973,0.868952,0.882434
79,0.292530,0.903226,0.544547,0.824597,0.796398
80,0.327792,0.886845,0.614043,0.786290,0.800689
81,0.301121,0.894657,0.289016,0.893145,0.890981
82,0.278883,0.907006,0.927275,0.731855,0.696270
83,0.452571,0.845766,0.281264,0.897177,0.885646
84,0.251954,0.918599,0.269212,0.909274,0.901400
85,0.245017,0.915827,0.314951,0.893145,0.894661
86,0.260139,0.909274,0.308117,0.903226,0.891851
87,0.229386,0.925151,0.503242,0.828629,0.832288
88,0.304179,0.898690,0.294470,0.883065,0.873799
89,0.213149,0.928679,0.366102,0.870968,0.861683
90,0.232241,0.922379,0.283878,0.903226,0.900444
91,0.186628,0.940524,0.264432,0.901210,0.891612
92,0.225629,0.922883,0.315961,0.889113,0.879450
93,0.249504,0.915323,0.489690,0.864919,0.846149
94,0.255904,0.915827,0.296294,0.897177,0.900531
95,0.206155,0.926915,0.296809,0.905242,0.894307
96,0.203457,0.934476,0.379666,0.883065,0.878753
97,0.189596,0.936996,0.311109,0.897177,0.884097
98,0.207660,0.931452,0.291581,0.893145,0.876611
99,0.232346,0.922127,0.264874,0.921371,0.906029
100,0.181893,0.940020,0.279460,0.913306,0.899847
101,0.181023,0.939768,0.293016,0.909274,0.908909
102,0.186208,0.937248,0.269716,0.907258,0.898100
103,0.160630,0.949345,0.532446,0.858871,0.866476
104,0.228351,0.922127,0.278708,0.919355,0.914340
105,0.180176,0.940020,0.222956,0.927419,0.918950
106,0.203512,0.929940,0.453082,0.848790,0.847846
107,0.202240,0.932964,0.252741,0.919355,0.908547
108,0.167703,0.941532,0.290094,0.909274,0.906085
109,0.189024,0.935484,0.323990,0.893145,0.901180
110,0.195909,0.935988,0.397978,0.868952,0.842375
111,0.176717,0.940272,0.229984,0.927419,0.919387
112,0.130339,0.959425,0.313900,0.913306,0.897592
113,0.250839,0.912046,0.281003,0.903226,0.896254
114,0.151379,0.952117,0.239393,0.919355,0.903401
115,0.122365,0.957661,0.310425,0.897177,0.883388
116,0.108551,0.966482,0.249768,0.931452,0.922364
117,0.181041,0.940020,0.316457,0.893145,0.883662
118,0.148971,0.952621,0.276037,0.921371,0.914702
119,0.100869,0.969002,0.363163,0.885081,0.876953
120,0.170195,0.943800,0.428641,0.868952,0.863634
121,0.336273,0.891633,0.308173,0.905242,0.899093
122,0.135097,0.954637,0.367037,0.901210,0.885056
123,0.177185,0.937500,0.268600,0.919355,0.904059
124,0.125335,0.960938,0.190472,0.935484,0.927379
125,0.090457,0.972530,0.219735,0.933468,0.914500
126,0.105209,0.962198,0.232605,0.925403,0.914352
127,0.183381,0.939768,0.284345,0.905242,0.893026
128,0.145031,0.950605,0.244216,0.927419,0.915939
129,0.103228,0.967742,0.264964,0.917339,0.894301
130,0.132810,0.962702,0.299826,0.919355,0.903088
131,0.275702,0.909022,0.354557,0.883065,0.861451
132,0.152678,0.953125,0.194389,0.931452,0.923603
133,0.932954,0.719002,1.168362,0.618952,0.599883
134,1.052207,0.638609,1.004730,0.635081,0.596920
135,0.907958,0.676915,0.802758,0.711694,0.664500
136,0.782130,0.717238,0.757685,0.709677,0.676071
137,0.765758,0.706905,0.655824,0.743952,0.715012
138,0.668109,0.754536,0.748590,0.719758,0.707097
139,0.606695,0.776210,0.559576,0.800403,0.773572
140,0.867976,0.688508,0.829359,0.709677,0.689964
141,0.770632,0.715978,0.734392,0.733871,0.731218
142,0.653997,0.759829,0.636487,0.768145,0.750363
143,0.637774,0.778226,0.581253,0.780242,0.767645
144,0.570853,0.796623,0.566054,0.810484,0.782776
