epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
42,1.400328,0.489163,1.382066,0.504032,0.297303
43,1.378902,0.508317,1.382947,0.491935,0.296277
44,1.392770,0.492944,1.377787,0.497984,0.282194
45,1.400444,0.479587,1.370969,0.516129,0.319089
46,1.374946,0.502268,1.357205,0.528226,0.330334
47,1.361297,0.501512,1.356323,0.516129,0.320541
48,1.353305,0.510837,1.370499,0.508065,0.312904
49,1.353061,0.506552,1.347292,0.502016,0.289605
50,1.326377,0.513861,1.316351,0.514113,0.307846
51,1.336324,0.508317,1.369306,0.487903,0.280355
52,1.326539,0.502772,1.315270,0.530242,0.326164
53,1.315175,0.507308,1.321092,0.497984,0.295399
54,1.290932,0.513861,1.265083,0.540323,0.347813
55,1.346110,0.499496,1.318360,0.520161,0.330063
56,1.308944,0.514617,1.285729,0.536290,0.332687
57,1.289037,0.518901,1.258507,0.538306,0.333942
58,1.257401,0.523438,1.268543,0.510081,0.321012
59,1.257827,0.520161,1.263827,0.520161,0.323860
60,1.245270,0.529738,1.241364,0.526210,0.357443
61,1.227037,0.525706,1.227527,0.522177,0.347808
62,1.256249,0.510333,1.227135,0.516129,0.315894
63,1.227390,0.538054,1.200906,0.544355,0.340546
64,1.211094,0.535282,1.162986,0.558468,0.423999
65,1.175179,0.545867,1.214174,0.510081,0.320776
66,1.165277,0.539315,1.145370,0.550403,0.392736
67,1.154275,0.557712,1.169100,0.560484,0.459080
68,1.119435,0.575605,1.189528,0.530242,0.382764
69,1.173661,0.551663,1.193550,0.536290,0.371779
70,1.137268,0.574345,1.085353,0.574597,0.452790
71,1.099080,0.583921,1.053656,0.602823,0.485153
72,1.079825,0.592742,1.075171,0.572581,0.447340
73,1.107335,0.581653,1.090419,0.584677,0.435653
74,1.060618,0.601058,1.060165,0.576613,0.457210
75,1.048592,0.600806,1.066610,0.574597,0.467254
76,1.056845,0.599042,1.086745,0.574597,0.493414
77,1.041894,0.603327,1.048265,0.600806,0.513741
78,1.038790,0.605091,1.115415,0.582661,0.485887
79,1.030858,0.604839,1.107477,0.568548,0.425766
80,1.023409,0.613659,1.191261,0.520161,0.406560
81,0.988080,0.630040,0.962755,0.616935,0.534973
82,1.014666,0.612903,0.963215,0.622984,0.516736
83,0.987514,0.619204,1.097371,0.558468,0.427346
84,1.033265,0.600302,0.970603,0.606855,0.473596
85,1.024195,0.608871,0.971102,0.622984,0.514816
86,0.964852,0.626764,0.918689,0.631048,0.521667
87,0.980516,0.626008,0.956446,0.614919,0.501562
88,0.961165,0.634073,0.952286,0.627016,0.511226
89,0.970997,0.631804,0.918211,0.618952,0.518593
90,0.971630,0.633821,0.944587,0.633065,0.537816
91,0.947091,0.640373,0.954878,0.612903,0.481282
92,0.949663,0.630544,0.928051,0.631048,0.505782
93,0.956766,0.634325,0.887133,0.639113,0.526122
94,0.945183,0.635837,0.943682,0.631048,0.525179
95,0.923319,0.637349,0.891680,0.643145,0.519111
96,0.929713,0.641129,0.858755,0.663306,0.565459
97,0.934467,0.644405,0.883047,0.641129,0.539964
98,0.900564,0.659022,0.891017,0.625000,0.526761
99,0.947295,0.635333,0.920429,0.631048,0.548478
100,0.910955,0.653226,0.890961,0.653226,0.555424
101,0.875898,0.663558,0.847993,0.661290,0.562317
102,0.913578,0.649446,0.870789,0.649194,0.542056
103,0.952888,0.644657,0.831932,0.665323,0.556318
104,0.879588,0.661038,0.864590,0.657258,0.590425
105,0.860618,0.664062,0.806203,0.673387,0.578590
106,0.860829,0.673639,0.816218,0.673387,0.547684
107,0.860766,0.670111,0.814852,0.665323,0.559339
108,0.821836,0.679183,0.778697,0.679435,0.602512
109,0.879375,0.665071,0.828576,0.689516,0.608226
110,0.865175,0.671119,0.821474,0.667339,0.581265
111,0.862723,0.664819,0.793473,0.681452,0.615664
112,0.850651,0.669607,0.838610,0.675403,0.609038
113,0.820403,0.688760,0.833790,0.675403,0.592286
114,0.812654,0.689768,0.813526,0.667339,0.599787
115,0.801325,0.696321,0.819551,0.657258,0.558203
116,0.795632,0.691280,0.801760,0.681452,0.606351
117,0.866551,0.673891,0.837601,0.663306,0.590516
118,0.846665,0.689012,0.771315,0.693548,0.602874
119,0.787826,0.708921,0.741012,0.717742,0.664464
120,0.786008,0.709173,0.767675,0.721774,0.659551
121,0.778434,0.709929,0.728693,0.711694,0.650508
122,0.764110,0.709173,0.768798,0.695565,0.645436
123,0.775434,0.705645,0.838689,0.689516,0.631687
124,0.781219,0.712702,0.729267,0.691532,0.621193
125,0.788151,0.708921,0.874504,0.681452,0.630096
126,0.743414,0.716986,0.716628,0.719758,0.660140
127,0.740349,0.720010,0.703817,0.721774,0.669680
128,0.727117,0.722782,0.764933,0.699597,0.644688
129,0.726633,0.724294,0.697502,0.723790,0.663831
130,0.783702,0.709929,0.769901,0.713710,0.640959
131,0.709344,0.741431,0.670180,0.758065,0.715097
132,0.764914,0.722026,0.743223,0.731855,0.687768
133,0.702737,0.730091,0.918708,0.637097,0.574668
134,0.702865,0.737399,0.669638,0.758065,0.725728
135,0.693032,0.741683,0.647657,0.754032,0.704820
136,0.677665,0.748236,0.836619,0.687500,0.647640
137,0.774291,0.714214,0.744171,0.705645,0.677789
138,0.815534,0.694052,0.689888,0.733871,0.696585
139,0.674952,0.749748,0.636128,0.745968,0.707261
140,0.654119,0.759325,0.691432,0.739919,0.695073
141,0.663717,0.755544,0.683927,0.758065,0.720684
142,0.651422,0.752268,0.691632,0.737903,0.712384
143,0.689723,0.743952,0.707561,0.735887,0.721078
144,0.658889,0.749748,0.659378,0.752016,0.721828
145,0.619104,0.770917,0.746044,0.717742,0.658534
146,0.613884,0.769405,0.690649,0.747984,0.704165
147,0.662591,0.757308,0.662723,0.750000,0.697608
148,0.636455,0.768649,0.673480,0.743952,0.708965
149,0.607444,0.775958,0.710785,0.733871,0.700019
150,0.645049,0.756048,0.639269,0.766129,0.737053
151,0.618347,0.769405,0.682208,0.733871,0.685311
152,0.620170,0.769909,0.647078,0.770161,0.740896
153,0.609428,0.771421,0.611581,0.780242,0.748388
154,0.603249,0.777218,0.685295,0.737903,0.718340
155,0.607542,0.778478,0.646537,0.754032,0.739011
156,0.602200,0.773185,0.668119,0.772177,0.723914
157,0.567960,0.789567,0.598034,0.792339,0.757895
158,0.595237,0.780998,0.731543,0.739919,0.693390
159,0.599991,0.775202,0.591356,0.756048,0.729117
160,0.567986,0.792843,0.691391,0.731855,0.693024
161,0.577066,0.783770,0.592853,0.784274,0.770809
162,0.554593,0.797127,0.583934,0.782258,0.744149
163,0.579927,0.786542,0.578081,0.784274,0.750669
164,0.541768,0.802671,0.571873,0.796371,0.774355
165,0.554005,0.794355,0.614920,0.770161,0.756766
166,0.535169,0.802167,0.640615,0.747984,0.731328
167,0.549044,0.801915,0.541623,0.802419,0.780123
168,0.548856,0.797379,0.576264,0.776210,0.764695
169,0.562642,0.790071,0.582615,0.796371,0.767127
170,0.525392,0.806452,0.576671,0.788306,0.761779
171,0.541505,0.799899,0.650951,0.760081,0.739478
172,0.545590,0.803679,0.693032,0.747984,0.722068
173,0.556010,0.791583,0.544009,0.796371,0.763066
174,0.510862,0.814012,0.558053,0.818548,0.792706
175,0.512959,0.810232,0.767287,0.731855,0.690732
176,0.507342,0.810736,0.538117,0.792339,0.764153
177,0.573491,0.788558,0.556960,0.782258,0.772745
178,0.522693,0.807460,0.570098,0.772177,0.747264
179,0.505900,0.810232,0.561981,0.794355,0.771300
180,0.543409,0.801411,0.551078,0.812500,0.786439
181,0.501497,0.814768,0.611119,0.762097,0.738541
182,0.673365,0.762349,0.717104,0.731855,0.702188
183,0.582779,0.788810,0.561060,0.802419,0.781061
184,0.480731,0.824597,0.569640,0.790323,0.764098
185,0.464588,0.833165,0.541641,0.796371,0.773861
186,0.500006,0.823085,0.582163,0.800403,0.777631
187,0.459317,0.831653,0.536219,0.794355,0.778766
188,0.505800,0.814012,0.630958,0.752016,0.726184
189,0.481722,0.820817,0.552953,0.794355,0.750959
190,0.477557,0.822077,0.595991,0.788306,0.765183
191,0.481136,0.822581,0.492279,0.830645,0.814701
192,0.430943,0.842994,0.574465,0.786290,0.777595
193,0.466863,0.824345,0.505163,0.798387,0.764369
194,0.485961,0.824345,0.528818,0.800403,0.767141
195,0.467397,0.821069,0.519020,0.808468,0.794013
196,0.533297,0.809224,0.579705,0.790323,0.759789
197,0.454440,0.834929,0.606708,0.798387,0.783745
198,0.453032,0.831149,0.763355,0.747984,0.702713
199,0.481067,0.823337,0.475813,0.818548,0.778895
200,0.468160,0.827873,0.471395,0.836694,0.820098
