epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
181,0.468775,0.829889,0.449770,0.844758,0.820645
182,0.466961,0.837450,0.510107,0.838710,0.818794
183,0.443035,0.846018,0.473729,0.840726,0.813863
184,0.430387,0.849042,0.475739,0.828629,0.791107
185,0.428431,0.840978,0.480228,0.822581,0.781218
186,0.407655,0.853579,0.577249,0.788306,0.777286
187,0.440354,0.844506,0.453747,0.828629,0.797627
188,0.400010,0.857359,0.604628,0.780242,0.729957
189,0.437082,0.840222,0.420043,0.848790,0.816893
190,0.415123,0.854839,0.413941,0.844758,0.809862
191,0.407693,0.850806,0.436055,0.838710,0.813728
192,0.406648,0.853327,0.552709,0.804435,0.778670
193,0.472292,0.827873,0.527350,0.788306,0.769783
194,0.406444,0.854587,0.450796,0.824597,0.800314
195,0.373793,0.865927,0.433677,0.834677,0.815847
196,0.375997,0.863659,0.400021,0.854839,0.828448
197,0.353290,0.874244,0.400714,0.848790,0.822461
198,0.352283,0.878276,0.452151,0.834677,0.814406
199,0.390371,0.859627,0.471622,0.830645,0.794270
200,0.358408,0.872732,0.506055,0.832661,0.817225
